event_id,event_type,occurred_at,order_id,fulfilment_unit_id,delivery_id,store_id,rider_id,reason
EVT-0000711,STORE_ASSIGNED,2026-08-15 21:46:10,ORD-000072,FU-000069,,STR-007,,
EVT-0000712,PICKING_STARTED,2026-08-15 21:47:38,ORD-000072,FU-000069,,STR-007,,
EVT-0000268,DELIVERED,2026-08-15 21:48:43,ORD-000027,FU-000027,DEL-000023,STR-010,RID-000024,
EVT-0000716,RIDER_ASSIGNED,2026-08-15 21:51:00,ORD-000072,FU-000069,DEL-000063,STR-007,RID-000038,
EVT-0000713,PICKING_COMPLETED,2026-08-15 21:51:17,ORD-000072,FU-000069,,STR-007,,
EVT-0000714,PACKING_STARTED,2026-08-15 21:51:49,ORD-000072,FU-000069,,STR-007,,
EVT-0000715,PACKING_COMPLETED,2026-08-15 21:54:13,ORD-000072,FU-000069,,STR-007,,
EVT-0000717,RIDER_ARRIVED_AT_STORE,2026-08-15 21:56:00,ORD-000072,FU-000069,DEL-000063,STR-007,RID-000038,
EVT-0000718,PICKED_UP,2026-08-15 21:56:59,ORD-000072,FU-000069,DEL-000063,STR-007,RID-000038,
EVT-0000719,DELIVERY_STARTED,2026-08-15 21:57:20,ORD-000072,FU-000069,DEL-000063,STR-007,RID-000038,
EVT-0000480,ORDER_CREATED,2026-08-15 21:58:49,ORD-000051,,,,,
EVT-0000481,PAYMENT_SUCCESS,2026-08-15 21:59:16,ORD-000051,,,,,
EVT-0000399,ORDER_CREATED,2026-08-15 22:00:32,ORD-000040,,,,,
EVT-0000400,PAYMENT_SUCCESS,2026-08-15 22:00:59,ORD-000040,,,,,
EVT-0000482,STORE_ASSIGNED,2026-08-15 22:01:10,ORD-000051,FU-000048,,STR-018,,
EVT-0000401,STORE_ASSIGNED,2026-08-15 22:02:05,ORD-000040,FU-000040,,STR-009,,
EVT-0000487,RIDER_ASSIGNED,2026-08-15 22:03:00,ORD-000051,FU-000048,DEL-000044,STR-018,RID-000019,
EVT-0000720,DELIVERED,2026-08-15 22:03:24,ORD-000072,FU-000069,DEL-000063,STR-007,RID-000038,
EVT-0000483,PICKING_STARTED,2026-08-15 22:03:54,ORD-000051,FU-000048,,STR-018,,
EVT-0000402,PICKING_STARTED,2026-08-15 22:04:41,ORD-000040,FU-000040,,STR-009,,
EVT-0000488,RIDER_ARRIVED_AT_STORE,2026-08-15 22:05:00,ORD-000051,FU-000048,DEL-000044,STR-018,RID-000019,
EVT-0000406,RIDER_ASSIGNED,2026-08-15 22:07:00,ORD-000040,FU-000040,DEL-000036,STR-009,RID-000016,
EVT-0000403,PICKING_COMPLETED,2026-08-15 22:07:35,ORD-000040,FU-000040,,STR-009,,
EVT-0000404,PACKING_STARTED,2026-08-15 22:07:54,ORD-000040,FU-000040,,STR-009,,
EVT-0000407,RIDER_ARRIVED_AT_STORE,2026-08-15 22:09:00,ORD-000040,FU-000040,DEL-000036,STR-009,RID-000016,
EVT-0000405,PACKING_COMPLETED,2026-08-15 22:10:04,ORD-000040,FU-000040,,STR-009,,
EVT-0000408,PICKED_UP,2026-08-15 22:10:35,ORD-000040,FU-000040,DEL-000036,STR-009,RID-000016,
EVT-0000484,PICKING_COMPLETED,2026-08-15 22:10:49,ORD-000051,FU-000048,,STR-018,,
EVT-0000409,DELIVERY_STARTED,2026-08-15 22:11:06,ORD-000040,FU-000040,DEL-000036,STR-009,RID-000016,
EVT-0000485,PACKING_STARTED,2026-08-15 22:11:25,ORD-000051,FU-000048,,STR-018,,
EVT-0000486,PACKING_COMPLETED,2026-08-15 22:13:45,ORD-000051,FU-000048,,STR-018,,
EVT-0000489,PICKED_UP,2026-08-15 22:14:03,ORD-000051,FU-000048,DEL-000044,STR-018,RID-000019,
EVT-0000490,DELIVERY_STARTED,2026-08-15 22:14:21,ORD-000051,FU-000048,DEL-000044,STR-018,RID-000019,
EVT-0000048,ORDER_CREATED,2026-08-15 22:14:24,ORD-000007,,,,,
EVT-0000049,PAYMENT_SUCCESS,2026-08-15 22:14:29,ORD-000007,,,,,
EVT-0000410,DELIVERED,2026-08-15 22:14:37,ORD-000040,FU-000040,DEL-000036,STR-009,RID-000016,
EVT-0000050,STORE_ASSIGNED,2026-08-15 22:15:13,ORD-000007,FU-000006,,STR-018,,
EVT-0000060,STORE_ASSIGNED,2026-08-15 22:15:13,ORD-000007,FU-000007,,STR-001,,
EVT-0000061,FULFILMENT_FAILED,2026-08-15 22:16:13,ORD-000007,FU-000007,,STR-001,,STORE_OPERATIONAL_FAILURE
EVT-0000850,ORDER_CREATED,2026-08-15 22:16:25,ORD-000084,,,,,
EVT-0000851,PAYMENT_SUCCESS,2026-08-15 22:17:05,ORD-000084,,,,,
EVT-0000051,PICKING_STARTED,2026-08-15 22:17:40,ORD-000007,FU-000006,,STR-018,,
EVT-0000055,RIDER_ASSIGNED,2026-08-15 22:18:00,ORD-000007,FU-000006,DEL-000005,STR-018,RID-000003,
EVT-0000852,STORE_ASSIGNED,2026-08-15 22:18:21,ORD-000084,FU-000082,,STR-015,,
EVT-0000056,RIDER_ARRIVED_AT_STORE,2026-08-15 22:19:00,ORD-000007,FU-000006,DEL-000005,STR-018,RID-000003,
EVT-0000853,PICKING_STARTED,2026-08-15 22:20:35,ORD-000084,FU-000082,,STR-015,,
EVT-0000857,RIDER_ASSIGNED,2026-08-15 22:23:00,ORD-000084,FU-000082,DEL-000075,STR-015,RID-000040,
EVT-0000858,RIDER_ARRIVED_AT_STORE,2026-08-15 22:24:00,ORD-000084,FU-000082,DEL-000075,STR-015,RID-000040,
EVT-0000052,PICKING_COMPLETED,2026-08-15 22:24:52,ORD-000007,FU-000006,,STR-018,,
EVT-0000053,PACKING_STARTED,2026-08-15 22:25:28,ORD-000007,FU-000006,,STR-018,,
EVT-0000054,PACKING_COMPLETED,2026-08-15 22:26:50,ORD-000007,FU-000006,,STR-018,,
EVT-0000774,ORDER_CREATED,2026-08-15 22:27:17,ORD-000077,,,,,
EVT-0000057,PICKED_UP,2026-08-15 22:27:28,ORD-000007,FU-000006,DEL-000005,STR-018,RID-000003,
EVT-0000775,PAYMENT_SUCCESS,2026-08-15 22:27:40,ORD-000077,,,,,
EVT-0000854,PICKING_COMPLETED,2026-08-15 22:27:42,ORD-000084,FU-000082,,STR-015,,
EVT-0000776,STORE_ASSIGNED,2026-08-15 22:28:12,ORD-000077,FU-000075,,STR-003,,
EVT-0000855,PACKING_STARTED,2026-08-15 22:28:13,ORD-000084,FU-000082,,STR-015,,
EVT-0000058,DELIVERY_STARTED,2026-08-15 22:28:49,ORD-000007,FU-000006,DEL-000005,STR-018,RID-000003,
EVT-0000777,PICKING_STARTED,2026-08-15 22:30:57,ORD-000077,FU-000075,,STR-003,,
EVT-0000781,RIDER_ASSIGNED,2026-08-15 22:31:00,ORD-000077,FU-000075,DEL-000069,STR-003,RID-000045,
EVT-0000491,DELIVERED,2026-08-15 22:31:12,ORD-000051,FU-000048,DEL-000044,STR-018,RID-000019,
EVT-0000856,PACKING_COMPLETED,2026-08-15 22:31:23,ORD-000084,FU-000082,,STR-015,,
EVT-0000859,PICKED_UP,2026-08-15 22:32:10,ORD-000084,FU-000082,DEL-000075,STR-015,RID-000040,
EVT-0000782,RIDER_ARRIVED_AT_STORE,2026-08-15 22:33:00,ORD-000077,FU-000075,DEL-000069,STR-003,RID-000045,
EVT-0000860,DELIVERY_STARTED,2026-08-15 22:33:06,ORD-000084,FU-000082,DEL-000075,STR-015,RID-000040,
EVT-0000778,PICKING_COMPLETED,2026-08-15 22:33:55,ORD-000077,FU-000075,,STR-003,,
EVT-0000779,PACKING_STARTED,2026-08-15 22:34:13,ORD-000077,FU-000075,,STR-003,,
EVT-0000866,ORDER_CREATED,2026-08-15 22:35:04,ORD-000086,,,,,
EVT-0000780,PACKING_COMPLETED,2026-08-15 22:35:30,ORD-000077,FU-000075,,STR-003,,
EVT-0000867,PAYMENT_SUCCESS,2026-08-15 22:35:48,ORD-000086,,,,,
EVT-0000059,DELIVERED,2026-08-15 22:36:14,ORD-000007,FU-000006,DEL-000005,STR-018,RID-000003,
EVT-0000783,PICKED_UP,2026-08-15 22:36:20,ORD-000077,FU-000075,DEL-000069,STR-003,RID-000045,
EVT-0000868,STORE_ASSIGNED,2026-08-15 22:37:17,ORD-000086,FU-000084,,STR-015,,
EVT-0000784,DELIVERY_STARTED,2026-08-15 22:37:41,ORD-000077,FU-000075,DEL-000069,STR-003,RID-000045,
EVT-0000332,ORDER_CREATED,2026-08-15 22:37:44,ORD-000033,,,,,
EVT-0000333,PAYMENT_SUCCESS,2026-08-15 22:38:00,ORD-000033,,,,,
EVT-0000334,STORE_ASSIGNED,2026-08-15 22:38:46,ORD-000033,FU-000034,,STR-004,,
EVT-0000869,PICKING_STARTED,2026-08-15 22:39:57,ORD-000086,FU-000084,,STR-015,,
EVT-0000861,DELIVERED,2026-08-15 22:40:00,ORD-000084,FU-000082,DEL-000075,STR-015,RID-000040,
EVT-0000335,PICKING_STARTED,2026-08-15 22:40:26,ORD-000033,FU-000034,,STR-004,,
EVT-0000339,RIDER_ASSIGNED,2026-08-15 22:42:00,ORD-000033,FU-000034,DEL-000030,STR-004,RID-000014,
EVT-0000870,PICKING_COMPLETED,2026-08-15 22:42:29,ORD-000086,FU-000084,,STR-015,,
EVT-0000340,RIDER_ARRIVED_AT_STORE,2026-08-15 22:43:00,ORD-000033,FU-000034,DEL-000030,STR-004,RID-000014,
EVT-0000873,RIDER_ASSIGNED,2026-08-15 22:43:00,ORD-000086,FU-000084,DEL-000076,STR-015,RID-000006,
EVT-0000871,PACKING_STARTED,2026-08-15 22:43:12,ORD-000086,FU-000084,,STR-015,,
EVT-0000785,DELIVERED,2026-08-15 22:43:35,ORD-000077,FU-000075,DEL-000069,STR-003,RID-000045,
EVT-0000442,ORDER_CREATED,2026-08-15 22:44:30,ORD-000046,,,,,
EVT-0000443,PAYMENT_SUCCESS,2026-08-15 22:44:39,ORD-000046,,,,,
EVT-0000874,RIDER_ARRIVED_AT_STORE,2026-08-15 22:46:00,ORD-000086,FU-000084,DEL-000076,STR-015,RID-000006,
EVT-0000444,STORE_ASSIGNED,2026-08-15 22:46:36,ORD-000046,FU-000044,,STR-002,,
EVT-0000587,ORDER_CREATED,2026-08-15 22:46:36,ORD-000061,,,,,
EVT-0000872,PACKING_COMPLETED,2026-08-15 22:46:37,ORD-000086,FU-000084,,STR-015,,
EVT-0000588,PAYMENT_SUCCESS,2026-08-15 22:47:03,ORD-000061,,,,,
EVT-0000875,PICKED_UP,2026-08-15 22:47:36,ORD-000086,FU-000084,DEL-000076,STR-015,RID-000006,
EVT-0000445,PICKING_STARTED,2026-08-15 22:48:05,ORD-000046,FU-000044,,STR-002,,
EVT-0000062,ORDER_CREATED,2026-08-15 22:48:10,ORD-000008,,,,,
EVT-0000336,PICKING_COMPLETED,2026-08-15 22:48:14,ORD-000033,FU-000034,,STR-004,,
EVT-0000063,PAYMENT_SUCCESS,2026-08-15 22:48:24,ORD-000008,,,,,
EVT-0000589,STORE_ASSIGNED,2026-08-15 22:48:45,ORD-000061,FU-000058,,STR-018,,
EVT-0000876,DELIVERY_STARTED,2026-08-15 22:48:50,ORD-000086,FU-000084,DEL-000076,STR-015,RID-000006,
EVT-0000337,PACKING_STARTED,2026-08-15 22:48:54,ORD-000033,FU-000034,,STR-004,,
EVT-0000064,STORE_ASSIGNED,2026-08-15 22:49:59,ORD-000008,FU-000008,,STR-014,,
EVT-0000143,ORDER_CREATED,2026-08-15 22:50:15,ORD-000016,,,,,
EVT-0000590,PICKING_STARTED,2026-08-15 22:50:38,ORD-000061,FU-000058,,STR-018,,
EVT-0000144,PAYMENT_SUCCESS,2026-08-15 22:50:44,ORD-000016,,,,,
EVT-0000757,ORDER_CREATED,2026-08-15 22:51:58,ORD-000076,,,,,
EVT-0000594,RIDER_ASSIGNED,2026-08-15 22:52:00,ORD-000061,FU-000058,DEL-000053,STR-018,RID-000032,
EVT-0000001,ORDER_CREATED,2026-08-15 22:52:09,ORD-000001,,,,,
EVT-0000758,PAYMENT_SUCCESS,2026-08-15 22:52:15,ORD-000076,,,,,
EVT-0000338,PACKING_COMPLETED,2026-08-15 22:52:21,ORD-000033,FU-000034,,STR-004,,
EVT-0000002,PAYMENT_SUCCESS,2026-08-15 22:52:33,ORD-000001,,,,,
EVT-0000065,PICKING_STARTED,2026-08-15 22:52:35,ORD-000008,FU-000008,,STR-014,,
EVT-0000145,STORE_ASSIGNED,2026-08-15 22:52:40,ORD-000016,FU-000016,,STR-007,,
EVT-0000595,RIDER_ARRIVED_AT_STORE,2026-08-15 22:53:00,ORD-000061,FU-000058,DEL-000053,STR-018,RID-000032,
EVT-0000341,PICKED_UP,2026-08-15 22:53:16,ORD-000033,FU-000034,DEL-000030,STR-004,RID-000014,
EVT-0000759,STORE_ASSIGNED,2026-08-15 22:53:23,ORD-000076,FU-000073,,STR-016,,
EVT-0000769,STORE_ASSIGNED,2026-08-15 22:53:23,ORD-000076,FU-000074,,STR-010,,
EVT-0000003,STORE_ASSIGNED,2026-08-15 22:54:07,ORD-000001,FU-000001,,STR-007,,
EVT-0000342,DELIVERY_STARTED,2026-08-15 22:54:17,ORD-000033,FU-000034,DEL-000030,STR-004,RID-000014,
EVT-0000764,RIDER_ASSIGNED,2026-08-15 22:55:00,ORD-000076,FU-000073,DEL-000067,STR-016,RID-000047,
EVT-0000066,PICKING_COMPLETED,2026-08-15 22:55:02,ORD-000008,FU-000008,,STR-014,,
EVT-0000770,PICKING_STARTED,2026-08-15 22:55:10,ORD-000076,FU-000074,,STR-010,,
EVT-0000877,DELIVERED,2026-08-15 22:55:23,ORD-000086,FU-000084,DEL-000076,STR-015,RID-000006,
EVT-0000446,PICKING_COMPLETED,2026-08-15 22:55:28,ORD-000046,FU-000044,,STR-002,,
EVT-0000067,PACKING_STARTED,2026-08-15 22:55:33,ORD-000008,FU-000008,,STR-014,,
EVT-0000447,PACKING_STARTED,2026-08-15 22:55:43,ORD-000046,FU-000044,,STR-002,,
EVT-0000575,ORDER_CREATED,2026-08-15 22:55:44,ORD-000060,,,,,
EVT-0000760,PICKING_STARTED,2026-08-15 22:55:44,ORD-000076,FU-000073,,STR-016,,
EVT-0000004,PICKING_STARTED,2026-08-15 22:55:57,ORD-000001,FU-000001,,STR-007,,
EVT-0000069,RIDER_ASSIGNED,2026-08-15 22:56:00,ORD-000008,FU-000008,DEL-000006,STR-014,RID-000012,
EVT-0000576,PAYMENT_SUCCESS,2026-08-15 22:56:06,ORD-000060,,,,,
EVT-0000834,ORDER_CREATED,2026-08-15 22:56:08,ORD-000082,,,,,
EVT-0000146,FULFILMENT_CANCELLED,2026-08-15 22:56:40,ORD-000016,FU-000016,,STR-007,,ITEM_UNAVAILABLE
EVT-0000835,PAYMENT_SUCCESS,2026-08-15 22:56:41,ORD-000082,,,,,
EVT-0000008,RIDER_ASSIGNED,2026-08-15 22:57:00,ORD-000001,FU-000001,DEL-000001,STR-007,RID-000036,
EVT-0000448,PACKING_COMPLETED,2026-08-15 22:57:05,ORD-000046,FU-000044,,STR-002,,
EVT-0000771,PICKING_COMPLETED,2026-08-15 22:57:14,ORD-000076,FU-000074,,STR-010,,
EVT-0000591,PICKING_COMPLETED,2026-08-15 22:57:19,ORD-000061,FU-000058,,STR-018,,
EVT-0000772,PACKING_STARTED,2026-08-15 22:57:40,ORD-000076,FU-000074,,STR-010,,
EVT-0000577,STORE_ASSIGNED,2026-08-15 22:57:42,ORD-000060,FU-000057,,STR-005,,
EVT-0000592,PACKING_STARTED,2026-08-15 22:57:50,ORD-000061,FU-000058,,STR-018,,
EVT-0000009,RIDER_ARRIVED_AT_STORE,2026-08-15 22:58:00,ORD-000001,FU-000001,DEL-000001,STR-007,RID-000036,
EVT-0000068,PACKING_COMPLETED,2026-08-15 22:58:02,ORD-000008,FU-000008,,STR-014,,
EVT-0000761,PICKING_COMPLETED,2026-08-15 22:58:12,ORD-000076,FU-000073,,STR-016,,
EVT-0000836,STORE_ASSIGNED,2026-08-15 22:58:15,ORD-000082,FU-000080,,STR-016,,
EVT-0000762,PACKING_STARTED,2026-08-15 22:58:37,ORD-000076,FU-000073,,STR-016,,
EVT-0000765,RIDER_ARRIVED_AT_STORE,2026-08-15 22:59:00,ORD-000076,FU-000073,DEL-000067,STR-016,RID-000047,
EVT-0000593,PACKING_COMPLETED,2026-08-15 23:00:03,ORD-000061,FU-000058,,STR-018,,
EVT-0000005,PICKING_COMPLETED,2026-08-15 23:00:29,ORD-000001,FU-000001,,STR-007,,
EVT-0000596,PICKED_UP,2026-08-15 23:00:29,ORD-000061,FU-000058,DEL-000053,STR-018,RID-000032,
EVT-0000578,PICKING_STARTED,2026-08-15 23:00:39,ORD-000060,FU-000057,,STR-005,,
EVT-0000763,PACKING_COMPLETED,2026-08-15 23:00:41,ORD-000076,FU-000073,,STR-016,,
EVT-0000070,RIDER_ARRIVED_AT_STORE,2026-08-15 23:01:00,ORD-000008,FU-000008,DEL-000006,STR-014,RID-000012,
EVT-0000773,PACKING_COMPLETED,2026-08-15 23:01:04,ORD-000076,FU-000074,,STR-010,,
EVT-0000006,PACKING_STARTED,2026-08-15 23:01:12,ORD-000001,FU-000001,,STR-007,,
EVT-0000837,FULFILMENT_CANCELLED,2026-08-15 23:01:15,ORD-000082,FU-000080,,STR-016,,STORE_UNAVAILABLE
EVT-0000343,DELIVERED,2026-08-15 23:01:19,ORD-000033,FU-000034,DEL-000030,STR-004,RID-000014,
EVT-0000766,PICKED_UP,2026-08-15 23:01:28,ORD-000076,FU-000073,DEL-000067,STR-016,RID-000047,
EVT-0000071,PICKED_UP,2026-08-15 23:01:43,ORD-000008,FU-000008,DEL-000006,STR-014,RID-000012,
EVT-0000597,DELIVERY_STARTED,2026-08-15 23:01:52,ORD-000061,FU-000058,DEL-000053,STR-018,RID-000032,
EVT-0000007,PACKING_COMPLETED,2026-08-15 23:02:16,ORD-000001,FU-000001,,STR-007,,
EVT-0000767,DELIVERY_STARTED,2026-08-15 23:02:37,ORD-000076,FU-000073,DEL-000067,STR-016,RID-000047,
EVT-0000072,DELIVERY_STARTED,2026-08-15 23:02:44,ORD-000008,FU-000008,DEL-000006,STR-014,RID-000012,
EVT-0000010,PICKED_UP,2026-08-15 23:02:49,ORD-000001,FU-000001,DEL-000001,STR-007,RID-000036,
EVT-0000011,DELIVERY_STARTED,2026-08-15 23:03:37,ORD-000001,FU-000001,DEL-000001,STR-007,RID-000036,
EVT-0000582,RIDER_ASSIGNED,2026-08-15 23:04:00,ORD-000060,FU-000057,DEL-000052,STR-005,RID-000041,
EVT-0000583,RIDER_ARRIVED_AT_STORE,2026-08-15 23:05:00,ORD-000060,FU-000057,DEL-000052,STR-005,RID-000041,
EVT-0000579,PICKING_COMPLETED,2026-08-15 23:05:09,ORD-000060,FU-000057,,STR-005,,
EVT-0000580,PACKING_STARTED,2026-08-15 23:05:40,ORD-000060,FU-000057,,STR-005,,
EVT-0000581,PACKING_COMPLETED,2026-08-15 23:06:41,ORD-000060,FU-000057,,STR-005,,
EVT-0000584,PICKED_UP,2026-08-15 23:07:10,ORD-000060,FU-000057,DEL-000052,STR-005,RID-000041,
EVT-0000615,ORDER_CREATED,2026-08-15 23:07:33,ORD-000065,,,,,
EVT-0000585,DELIVERY_STARTED,2026-08-15 23:07:35,ORD-000060,FU-000057,DEL-000052,STR-005,RID-000041,
EVT-0000012,DELIVERED,2026-08-15 23:07:37,ORD-000001,FU-000001,DEL-000001,STR-007,RID-000036,
EVT-0000616,PAYMENT_SUCCESS,2026-08-15 23:07:39,ORD-000065,,,,,
EVT-0000617,STORE_ASSIGNED,2026-08-15 23:08:39,ORD-000065,FU-000061,,STR-010,,
EVT-0000017,ORDER_CREATED,2026-08-15 23:09:31,ORD-000004,,,,,
EVT-0000018,PAYMENT_SUCCESS,2026-08-15 23:10:04,ORD-000004,,,,,
EVT-0000598,DELIVERED,2026-08-15 23:10:22,ORD-000061,FU-000058,DEL-000053,STR-018,RID-000032,
EVT-0000618,PICKING_STARTED,2026-08-15 23:10:57,ORD-000065,FU-000061,,STR-010,,
EVT-0000019,STORE_ASSIGNED,2026-08-15 23:11:02,ORD-000004,FU-000003,,STR-019,,
EVT-0000768,DELIVERED,2026-08-15 23:11:22,ORD-000076,FU-000073,DEL-000067,STR-016,RID-000047,
EVT-0000622,RIDER_ASSIGNED,2026-08-15 23:12:00,ORD-000065,FU-000061,DEL-000055,STR-010,RID-000004,
EVT-0000020,PICKING_STARTED,2026-08-15 23:13:28,ORD-000004,FU-000003,,STR-019,,
EVT-0000619,PICKING_COMPLETED,2026-08-15 23:13:49,ORD-000065,FU-000061,,STR-010,,
EVT-0000623,RIDER_ARRIVED_AT_STORE,2026-08-15 23:14:00,ORD-000065,FU-000061,DEL-000055,STR-010,RID-000004,
EVT-0000620,PACKING_STARTED,2026-08-15 23:14:31,ORD-000065,FU-000061,,STR-010,,
EVT-0000021,PICKING_COMPLETED,2026-08-15 23:16:10,ORD-000004,FU-000003,,STR-019,,
EVT-0000022,PACKING_STARTED,2026-08-15 23:16:47,ORD-000004,FU-000003,,STR-019,,
EVT-0000024,RIDER_ASSIGNED,2026-08-15 23:17:00,ORD-000004,FU-000003,DEL-000002,STR-019,RID-000001,
EVT-0000073,DELIVERED,2026-08-15 23:17:14,ORD-000008,FU-000008,DEL-000006,STR-014,RID-000012,
EVT-0000621,PACKING_COMPLETED,2026-08-15 23:17:59,ORD-000065,FU-000061,,STR-010,,
EVT-0000025,RIDER_ARRIVED_AT_STORE,2026-08-15 23:18:00,ORD-000004,FU-000003,DEL-000002,STR-019,RID-000001,
EVT-0000624,PICKED_UP,2026-08-15 23:18:23,ORD-000065,FU-000061,DEL-000055,STR-010,RID-000004,
EVT-0000190,ORDER_CREATED,2026-08-15 23:18:35,ORD-000021,,,,,
EVT-0000586,DELIVERED,2026-08-15 23:18:59,ORD-000060,FU-000057,DEL-000052,STR-005,RID-000041,
EVT-0000191,PAYMENT_SUCCESS,2026-08-15 23:19:13,ORD-000021,,,,,
EVT-0000625,DELIVERY_STARTED,2026-08-15 23:19:51,ORD-000065,FU-000061,DEL-000055,STR-010,RID-000004,
EVT-0000023,PACKING_COMPLETED,2026-08-15 23:20:14,ORD-000004,FU-000003,,STR-019,,
EVT-0000026,PICKED_UP,2026-08-15 23:20:46,ORD-000004,FU-000003,DEL-000002,STR-019,RID-000001,
EVT-0000192,STORE_ASSIGNED,2026-08-15 23:21:05,ORD-000021,FU-000021,,STR-010,,
EVT-0000027,DELIVERY_STARTED,2026-08-15 23:21:14,ORD-000004,FU-000003,DEL-000002,STR-019,RID-000001,
EVT-0000193,PICKING_STARTED,2026-08-15 23:23:40,ORD-000021,FU-000021,,STR-010,,
EVT-0000639,ORDER_CREATED,2026-08-15 23:24:03,ORD-000067,,,,,
EVT-0000640,PAYMENT_SUCCESS,2026-08-15 23:24:15,ORD-000067,,,,,
EVT-0000641,STORE_ASSIGNED,2026-08-15 23:25:51,ORD-000067,FU-000063,,STR-002,,
EVT-0000642,PICKING_STARTED,2026-08-15 23:28:04,ORD-000067,FU-000063,,STR-002,,
EVT-0000626,DELIVERED,2026-08-15 23:29:20,ORD-000065,FU-000061,DEL-000055,STR-010,RID-000004,
EVT-0000194,PICKING_COMPLETED,2026-08-15 23:29:35,ORD-000021,FU-000021,,STR-010,,
EVT-0000646,RIDER_ASSIGNED,2026-08-15 23:30:00,ORD-000067,FU-000063,DEL-000057,STR-002,RID-000022,
EVT-0000195,PACKING_STARTED,2026-08-15 23:30:14,ORD-000021,FU-000021,,STR-010,,
EVT-0000028,DELIVERED,2026-08-15 23:31:19,ORD-000004,FU-000003,DEL-000002,STR-019,RID-000001,
EVT-0000196,PACKING_COMPLETED,2026-08-15 23:32:22,ORD-000021,FU-000021,,STR-010,,
EVT-0000643,PICKING_COMPLETED,2026-08-15 23:34:29,ORD-000067,FU-000063,,STR-002,,
EVT-0000647,RIDER_ARRIVED_AT_STORE,2026-08-15 23:35:00,ORD-000067,FU-000063,DEL-000057,STR-002,RID-000022,
EVT-0000644,PACKING_STARTED,2026-08-15 23:35:10,ORD-000067,FU-000063,,STR-002,,
EVT-0000645,PACKING_COMPLETED,2026-08-15 23:38:16,ORD-000067,FU-000063,,STR-002,,
EVT-0000648,PICKED_UP,2026-08-15 23:38:43,ORD-000067,FU-000063,DEL-000057,STR-002,RID-000022,
EVT-0000649,DELIVERY_STARTED,2026-08-15 23:39:29,ORD-000067,FU-000063,DEL-000057,STR-002,RID-000022,
EVT-0000627,ORDER_CREATED,2026-08-15 23:40:18,ORD-000066,,,,,
EVT-0000628,PAYMENT_SUCCESS,2026-08-15 23:40:55,ORD-000066,,,,,
EVT-0000629,STORE_ASSIGNED,2026-08-15 23:41:47,ORD-000066,FU-000062,,STR-009,,
EVT-0000291,ORDER_CREATED,2026-08-15 23:42:34,ORD-000029,,,,,
EVT-0000292,PAYMENT_SUCCESS,2026-08-15 23:42:50,ORD-000029,,,,,
EVT-0000630,PICKING_STARTED,2026-08-15 23:42:52,ORD-000066,FU-000062,,STR-009,,
EVT-0000293,STORE_ASSIGNED,2026-08-15 23:44:15,ORD-000029,FU-000030,,STR-007,,
EVT-0000631,PICKING_COMPLETED,2026-08-15 23:45:21,ORD-000066,FU-000062,,STR-009,,
EVT-0000632,PACKING_STARTED,2026-08-15 23:45:48,ORD-000066,FU-000062,,STR-009,,
EVT-0000938,ORDER_CREATED,2026-08-15 23:45:51,ORD-000092,,,,,
EVT-0000939,PAYMENT_SUCCESS,2026-08-15 23:46:16,ORD-000092,,,,,
EVT-0000294,PICKING_STARTED,2026-08-15 23:46:26,ORD-000029,FU-000030,,STR-007,,
EVT-0000940,STORE_ASSIGNED,2026-08-15 23:46:47,ORD-000092,FU-000090,,STR-007,,
EVT-0000650,DELIVERED,2026-08-15 23:47:42,ORD-000067,FU-000063,DEL-000057,STR-002,RID-000022,
EVT-0000074,ORDER_CREATED,2026-08-15 23:47:54,ORD-000009,,,,,
EVT-0000634,RIDER_ASSIGNED,2026-08-15 23:48:00,ORD-000066,FU-000062,DEL-000056,STR-009,RID-000031,
EVT-0000075,PAYMENT_SUCCESS,2026-08-15 23:48:38,ORD-000009,,,,,
EVT-0000633,PACKING_COMPLETED,2026-08-15 23:48:55,ORD-000066,FU-000062,,STR-009,,
EVT-0000295,PICKING_COMPLETED,2026-08-15 23:48:58,ORD-000029,FU-000030,,STR-007,,
EVT-0000635,RIDER_ARRIVED_AT_STORE,2026-08-15 23:49:00,ORD-000066,FU-000062,DEL-000056,STR-009,RID-000031,
EVT-0000945,RIDER_ASSIGNED,2026-08-15 23:49:00,ORD-000092,FU-000090,DEL-000082,STR-007,RID-000040,
EVT-0000183,ORDER_CREATED,2026-08-15 23:49:09,ORD-000020,,,,,
EVT-0000941,PICKING_STARTED,2026-08-15 23:49:18,ORD-000092,FU-000090,,STR-007,,
EVT-0000296,PACKING_STARTED,2026-08-15 23:49:29,ORD-000029,FU-000030,,STR-007,,
EVT-0000636,PICKED_UP,2026-08-15 23:49:32,ORD-000066,FU-000062,DEL-000056,STR-009,RID-000031,
EVT-0000076,STORE_ASSIGNED,2026-08-15 23:49:36,ORD-000009,FU-000009,,STR-010,,
EVT-0000184,PAYMENT_SUCCESS,2026-08-15 23:49:41,ORD-000020,,,,,
EVT-0000878,ORDER_CREATED,2026-08-15 23:50:00,ORD-000087,,,,,
EVT-0000879,PAYMENT_SUCCESS,2026-08-15 23:50:13,ORD-000087,,,,,
EVT-0000637,DELIVERY_STARTED,2026-08-15 23:50:20,ORD-000066,FU-000062,DEL-000056,STR-009,RID-000031,
EVT-0000880,STORE_ASSIGNED,2026-08-15 23:51:02,ORD-000087,FU-000085,,STR-007,,
